,station_id,counts,name,lat,lon,station_type,capacity
123,3325,1,E 95 St & 3 Ave,40.7849032,-73.950503,classic,31.0
124,3327,4,3 Ave & E 100 St,40.7877214,-73.94728331,classic,27.0
125,3328,1,W 100 St & Manhattan Ave,40.795,-73.9645,classic,39.0
126,3331,6,Riverside Dr & W 104 St,40.8013434,-73.9711457439,classic,58.0
127,3336,3,E 97 St & Madison Ave,40.787801,-73.953559,classic,37.0
128,3343,2,W 107 St & Columbus Ave,40.7997568,-73.9621128676,classic,23.0
129,3345,5,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,classic,35.0
130,3349,1,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,classic,39.0
131,3354,1,3 St & Prospect Park West,40.668132,-73.97363831,classic,31.0
132,3356,5,Amsterdam Ave & W 66 St,40.7746671,-73.98470567,classic,21.0
133,3357,1,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472,classic,35.0
134,3359,1,E 68 St & Madison Ave,40.7691572,-73.96703464,classic,58.0
135,3360,1,Amsterdam Ave & W 79 St,40.7829391,-73.9786517,classic,48.0
136,3362,2,Madison Ave & E 82 St,40.7781314,-73.96069399,classic,34.0
137,3363,3,E 102 St & Park Ave,40.7904828,-73.95033068,classic,33.0
138,3366,4,West End Ave & W 107 St,40.8021174,-73.9681805305,classic,31.0
139,3367,2,5 Ave & E 103 St,40.7922553,-73.95249933,classic,39.0
140,3369,4,E 82 St & East End Ave,40.7724607,-73.9468208,classic,29.0
141,3370,1,E 78 St & 2 Ave,40.7727966,-73.95577801,classic,25.0
142,3376,3,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505,classic,48.0
143,3378,1,E 76 St & Park Ave,40.773763,-73.96222088,classic,28.0
144,3383,6,Cathedral Pkwy & Broadway,40.804213,-73.96699104,classic,25.0
145,3418,2,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,classic,33.0
146,3425,2,2 Ave & E 104 St,40.7892105,-73.94370784,classic,33.0
147,3443,6,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,classic,59.0
148,3457,5,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,classic,66.0
149,3462,6,E 44 St & 2 Ave,40.75118387463277,-73.97138714790344,classic,39.0
150,3464,6,W 37 St & Broadway,40.75227093837409,-73.98770570755005,classic,56.0
151,3513,1,21 St & Hoyt Ave S,40.774645,-73.923706,classic,33.0
152,3514,3,Astoria Park S & Shore Blvd,40.7767,-73.927631,classic,33.0
153,3522,7,37 St & 24 Ave,40.7701477,-73.9120938,classic,19.0
154,3524,1,19 St & 24 Ave,40.7774552,-73.9225403,classic,23.0
155,3528,4,Steinway St & 23 Ave,40.7713937,-73.9077436,classic,21.0
156,3530,1,Crescent St & Ditmars Blvd,40.7787185,-73.9145645,classic,19.0
157,3531,2,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286,classic,27.0
158,3532,1,Ditmars Blvd & 19 St,40.78145,-73.9183302,classic,27.0
159,3536,6,W 116 St & Broadway,40.8082,-73.9641,classic,43.0
160,3538,2,W 110 St & Amsterdam Ave,40.802692,-73.96295,classic,45.0
161,3539,5,W 116 St & Amsterdam Ave,40.8067581,-73.9607082,classic,43.0
162,3543,2,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,classic,35.0
163,3544,1,Underhill Ave & Pacific St,40.6804836,-73.9646795,classic,27.0
164,3545,1,Broadway & W 122 St,40.8120562,-73.9612547,classic,33.0
165,3549,3,Grand Ave & Bergen St,40.678045,-73.962408,classic,25.0
166,3552,6,W 113 St & Broadway,40.805973,-73.964928,classic,39.0
167,3555,4,28 St & 41 Ave,40.751047,-73.93797,classic,27.0
168,3558,2,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438,classic,27.0
169,3559,1,21 St & 38 Ave,40.7576314,-73.9391224,classic,19.0
170,3562,4,Classon Ave & St Marks Ave,40.6765198,-73.9596082,classic,27.0
171,3563,1,28 St & 36 Ave,40.757186,-73.932719,classic,29.0
172,3565,1,36 Ave & 10 St,40.7614376,-73.9411265,classic,19.0
173,3566,3,Crescent St & 35 Ave,40.7596276,-73.9321455,classic,25.0
174,3568,1,34 St & 35 Ave,40.7569332,-73.9262231,classic,21.0
175,3569,4,Franklin Ave & St Marks Ave,40.6758324,-73.9561677,classic,29.0
176,3571,2,Bedford Ave & Bergen St,40.676368,-73.952918,classic,24.0
177,3572,2,34 Ave & 38 St,40.756913,-73.921631,classic,33.0
178,3573,1,35 St & 34 Ave,40.7580583,-73.9242751,classic,25.0
179,3574,3,Prospect Pl & Underhill Ave,40.6769694,-73.96579,classic,23.0
180,3575,2,Crescent St & 34 Ave,40.76108,-73.930562,classic,27.0
181,3579,5,Sterling Pl & Bedford Ave,40.672695,-73.954131,classic,25.0
182,3580,2,St Johns Pl & Washington Ave,40.6737236,-73.9631611,classic,30.0
